question,answer,french_question
Noemi lost $400 on roulette and $500 on blackjack. How much money did Noemi begin with if she still had $800 in her purse?,"How much money did Noemi lose? ** The total amount of money that she lost is $400+$500 = $<<400+500=900>>900
How much money did Noemi begin with? ** If she remained with $900, she initially had $900+$800 = $<<900+800=1700>>1700
#### 1700",Noemi a perdu 400 $ sur la roulette et 500 $ sur le blackjack. Combien d'argent Noemi a-t-il commencé si elle avait encore 800 $ dans son sac?
"Randy has some money in his piggy bank. He spends 2 dollars every time he goes to the store. He makes 4 trips to the store every month. If he had $104 dollars left in his piggy bank after a year, how much money, in dollars, did he have at first?","How much money does Randy spend every month? ** Randy spends 2*4=<<2*4=8>>8 dollars every month.
How much money does Randy spend in a year? ** Randy spends 8*12=<<8*12=96>>96 dollars in a year.
How much money did Randy have at first? ** Randy had 96+104=<<96+104=200>>200 dollars in his piggy bank at first.
#### 200","Randy a de l'argent dans sa tirelire. Il dépense 2 dollars chaque fois qu'il va au magasin. Il fait 4 voyages au magasin chaque mois. S'il lui restait 104 dollars dans sa tirelire après un an, combien d'argent, en dollars, avait-il au début?"
"At the bookstore, Sarah bought 6 paperback books and 4 hardback books. Her brother bought one-third as many paperback books as Sarah bought, and two times the number of hardback books that she bought. How many books did her brother buy in total?","How many paperbacks did her brother buy? ** Her brother bought 6/3=<<6/3=2>>2 paperbacks
How many hardbacks did her brother buy? ** He bought 4*2=<<4*2=8>>8 hardbacks
How many books did her brother buy in total? ** In total he bought 2+8=<<2+8=10>>10 books
#### 10","À la librairie, Sarah a acheté 6 livres de poche et 4 livres riches. Son frère a acheté un tiers autant de livres de poche que Sarah a acheté, et deux fois le nombre de livres à fond qu'elle a achetés. Combien de livres son frère a-t-il acheté au total?"
"It is recommended that men should consume no more than 150 calories of added sugar per day. Mark took a soft drink in the afternoon that contained 2500 calories, 5% of which was from added sugar. Then he bought some bars of candy which had 25 calories of added sugar each. If he eventually exceeded the recommended intake of added sugar by 100%, how many bars of candy did he take?","How many calories of added sugar did Mark consume? ** He consumed 2500 calories, 5% of which is added sugar to give 2500*(5/100) = <<2500*(5/100)=125>>125 calories of added sugar.
How many calories of added sugar did Mark exceed the recommended intake by? ** He exceeded the recommended intake of 150 calories by 100% for a total consumption of 150+(150(100/100)) = $<<150+(150*100/100)=300>>300
How many calories of added sugar did Mark take in from candy? ** This means he took in 300-125 = <<300-125=175>>175 calories from candy alone
How many bars of candy did Mark take? ** Each candy had 25 calories so 175 calories which means he consumed 175/25 = <<175/25=7>>7 bars?
#### 7","Il est recommandé que les hommes ne consomment pas plus de 150 calories de sucre ajouté par jour. Mark a pris une boisson gazeuse l'après-midi qui contenait 2500 calories, dont 5% provenant du sucre ajouté. Puis il a acheté des barres de bonbons qui avaient chacune 25 calories de sucre ajouté. S'il a finalement dépassé la consommation recommandée de sucre ajouté à 100%, combien de barres de bonbons ont-il pris?"
"The gummy bear factory manufactures 300 gummy bears a minute. Each packet of gummy bears has 50 gummy bears inside. How long would it take for the factory to manufacture enough gummy bears to fill 240 packets, in minutes?","How many packets of gummy bears does the factory create per minute? ** The factory creates 300 gummy bears a minute, which means it produces 300 / 50 = <<300/50=6>>6 packets of gummy bears per minute.
How long would it take the factory to manufacture enough gummy bears to fill 240 packets? ** It would take 240 / 6 = <<240/6=40>>40 minutes to manufacture enough gummy bears to fill 240 packets.
#### 40","L'usine de l'ours gommeux fabrique 300 ours gommeux par minute. Chaque paquet d'ours gommeux a 50 ours gommeux à l'intérieur. Combien de temps faudrait-il à l'usine pour fabriquer suffisamment d'ours gommeux pour remplir 240 paquets, en quelques minutes?"
"Earl has $90; Fred has $48; Greg has $36. Earl owes Fred $28. Fred owes Greg $32. Greg owes Earl $40. When all debts are paid, how much will Greg and Earl have together in dollars?","How much money will Earl have after paying off his debt to Fred? ** Earl will have $90 - $28 = $<<90-28=62>>62 after paying off his debt to Fred.
How much money will Fred have after being paid by Earl? ** Fred will have $48 + $28 = $<<48+28=76>>76 after being paid by Earl.
How much money will Fred have after paying Greg? ** But then Fred will have $76 - $32 = $<<76-32=44>>44 after paying Greg.
How much money will Greg have after Fred paid him? ** Greg will have $36 + $32 = $<<36+32=68>>68 after Fred paid him.
How much money will Greg have after paying off his debt to Earl? ** Then, Greg will have $68 - $40 = $<<68-40=28>>28 after paying off his debt to Earl.
How much money will Earl have after paying off his debt to Greg? ** Then, Earl will then have $62 + $40 = $<<62+40=102>>102.
How much money will Greg and Earl have together in dollars? ** So together, Greg and Earl will have $28 + $102 = $<<28+102=130>>130.
#### 130","Earl a 90 $; Fred a 48 $; Greg a 36 $. Earl doit 28 $ Fred. Fred doit 32 $ à Greg. Greg doit 40 $. Lorsque toutes les dettes seront payées, combien Greg et Earl auront-ils ensemble en dollars?"
A dental office gives away 2 toothbrushes to every patient who visits.  His 8 hour days are packed and each visit takes .5 hours.  How many toothbrushes does he give in a 5 day work week?,"How many visits does he do in a day? ** Each day he does 8/.5=<<8/.5=16>>16 visits
How many visits does he do in a week? ** So he does 16*5=<<16*5=80>>80 visits a week
How many toothbrushes does he give away in a week? ** That means he gives away 80*2=<<80*2=160>>160 toothbrushes a week
#### 160","Un cabinet dentaire donne 2 brosses à dents à chaque patient qui visite.  Ses jours de 8 heures sont emballés et chaque visite dure 0,5 heures.  Combien de brosses à dents donne-t-il dans une semaine de travail de 5 jours?"
"5 squirrels collected 575 acorns. If each squirrel needs 130 acorns to get through the winter, how many more acorns does each squirrel need to collect?","How many acorns does each squirrel have? ** Each squirrel now has 575/5 = <<575/5=115>>115 acorns.
How many more acorns does each squirrel need to collect? ** Each squirrel still needs to collect another 130 - 115 = <<130-115=15>>15 acorns.
#### 15","5 écureuils ont collecté 575 glands. Si chaque écureuil a besoin de 130 glands pour passer l'hiver, combien de glands de chaque écureuil ont-ils besoin de collecter?"
"In a class of 25 students, students were asked if they like French fries, burgers, or neither. 15 students said they like French fries and 10 said they like burgers, with these statistics including the responses of 6 students who said they like both French fries and burgers. How many students do not like either food?","How many students like French fries only? ** There are 15 - 6 = <<15-6=9>>9 students who like French fries only.
How many students like burgers only? ** There are 10 - 6 = <<10-6=4>>4 students who like burgers only.
How many students like either French fries, burgers, or both? ** So, 9 + 4 + 6 = <<9+4+6=19>>19 students like either French fries, burgers, or both.
How many students do not like either fries or burgers? ** Hence, 25 - 19 = <<25-19=6>>6 students do not like either fries or burgers.
#### 6","Dans une classe de 25 étudiants, on a demandé aux étudiants s'ils aimaient les frites, les hamburgers ou non. 15 étudiants ont déclaré qu'ils aimaient les frites et 10 ont dit qu'ils aimaient les hamburgers, avec ces statistiques, y compris les réponses de 6 étudiants qui ont dit qu'ils aiment les frites et les hamburgers. Combien d'étudiants n'aiment pas les aliments?"
"A coffee shop brews 10 coffee cups per hour on a weekday and 120 coffee cups in total over the weekend. If the coffee shop is open 5 hours a day every single day, how many coffee cups are brewed in 1 week?","How many coffee cups are produced on a weekday? ** On a weekday, the shop produces 10 coffee cups per hour * 5 hours per weekday = <<10*5=50>>50 coffee cups.
How many coffee cups are brewed in 1 week? ** The coffee shop therefore brewed 50 coffee cups per day * 5 weekdays in a week = <<50*5=250>>250 coffee cups.
How many coffee cups are brewed in 1 week? ** So in total, the coffee shop brewed a total of 250 weekday coffee cups + 120 weekend coffee cups = <<250+120=370>>370 coffee cups in 1 week.
#### 370","Un café prépare 10 tasses à café par heure en semaine et 120 tasses à café au total ce week-end. Si le café est ouvert 5 heures par jour par jour, combien de tasses à café sont brassées en 1 semaine?"
"Jenny has a tummy ache. Her brother Mike says that it is because Jenny ate 5 more than thrice the number of chocolate squares that he ate.  If Mike ate 20 chocolate squares, how many did Jenny eat?","How many chocolate squares did Mike eat? ** Thrice the number of chocolate squares that Mike ate is 20 squares * 3 = <<20*3=60>>60 squares.
How many chocolate squares did Jenny eat? ** Jenny therefore ate 60 squares + 5 squares = <<60+5=65>>65 chocolate squares
#### 65","Jenny a une douleur ventre. Son frère Mike dit que c'est parce que Jenny a mangé 5 de plus que trois fois le nombre de carrés de chocolat qu'il a mangés.  Si Mike mangeait 20 carrés de chocolat, combien Jenny a-t-il mangé?"
"Jake is retrieving the notes on a communal board, putting all of the red notes in the complaints bin and all of the blue notes in the compliments bin. The red notes were in 5 rows with 6 notes in each row. There are 2 blue notes under each of the red notes, as well as another 10 blue notes scattered at the bottom of the board. How many notes in total are put into the complaints and compliments bins?","How many red notes are there? ** There are a total of 5 rows of red notes * 6 notes per row = <<5*6=30>>30 red notes on the board.
How many blue notes are there? ** There are 2 blue notes per red notes * 30 red notes = 60 blue notes under the red notes.
How many blue notes are there? ** With the other blue notes at the bottom of the board, there are a total of 60 + 10 = <<60+10=70>>70 blue notes.
How many notes in total are there? ** So in total, there are 30 red notes + 70 blue notes = <<30+70=100>>100 notes in total.
#### 100","Jake récupére les notes sur un conseil communal, mettant toutes les notes rouges dans le bac des plaintes et toutes les notes bleues dans le bac des compliments. Les notes rouges étaient en 5 rangées avec 6 notes dans chaque rangée. Il y a 2 notes bleues sous chacune des notes rouges, ainsi que 10 autres notes bleues disséminées au bas de la planche. Combien de notes au total sont placées dans les bacs de plaintes et de compliments?"
"Bob runs 6 miles per hour. His friend Jim runs at 9 miles per hour. If Bob has a 1 mile head-start, how many minutes will it take before Jim catches him?","How many miles does Bob run in a minute? ** Bob runs .1 miles per minute because 6 / 60 = <<6/60=.1>>.1
How many miles does Jim run in a minute? ** Jim run at .15 miles per minute 9 / 60 = <<9/60=.15>>.15
How many minutes does it take Jim to catch Bob? ** We know that .1(Number of Minutes) + 1 = .15(Number of Minutes)
How many minutes does it take Jim to catch Bob? ** Therefore 1 = .05(Number of minutes)
How many minutes does it take Jim to catch Bob? ** Therefore (Number of minutes) = 20 because 1 / .05 = <<1/.05=20>>20
#### 20","Bob court 6 miles par heure. Son ami Jim court à 9 miles par heure. Si Bob a un coup de tête de 1 mile, combien de minutes prendra-t-il avant que Jim ne l'attrape?"
"A flagpole is 12 feet tall. It breaks, folding over in half, such that what was the tip of the flagpole is now dangling two feet above the ground. How far from the base, in feet, did the flagpole break?","How many feet from the top did the break occur? ** The break occurred (12-2)/2=5 feet from the top.
How far from the base, in feet, did the flagpole break? ** Then it was 12-5=<<12-5=7>>7 feet from the base.
#### 7","Un mât de drapeau mesure 12 pieds de haut. Il se brise, se repliant en deux, de sorte que la pointe du mât du drapeau se balançait maintenant à deux pieds au-dessus du sol. À quelle distance de la base, en pieds, le mât a-t-il cassé?"
Paige bought some new stickers and wanted to share them with 3 of her friends. She decided to share a sheet of 100 space stickers and a sheet of 50 cat stickers equally among her 3 friends. How many stickers will she have left?,"How many space stickers will Paige give to each friend? ** Paige has 100 space stickers that she is dividing among 3 friends, so 100 stickers / 3 friends = 33 stickers for each friend, with 1 remaining.
How many cat stickers will Paige give to each friend? ** She also has 50 cat stickers that she is diving among 3 friends, so 50 stickers / 3 friends = 16 stickers for each friend, with 2 remaining.
How many stickers will Paige have left? ** So Paige will have 1 remaining space sticker + 2 remaining cat stickers = <<1+2=3>>3 stickers left.
#### 3",Paige a acheté de nouveaux autocollants et a voulu les partager avec 3 de ses amis. Elle a décidé de partager une feuille de 100 autocollants spatiaux et une feuille de 50 autocollants de chat également parmi ses 3 amis. Combien d'autocollants aura-t-il encore?
"Matthew, the baker, arrives at work early every morning to make his famous caramel-apple coffee cakes for the day.  It usually takes Matthew 1 hour to assemble ingredients, 1.5 hours to bake the cakes, and another 1 hour to decorate each cake with cinnamon sprinkles.  One day, Matthew's oven failed to reach the correct temperature and it took twice as long for the cakes to bake as they usually take.  On that day, how long did it take, in hours, for Matthew to make his famous caramel-apple coffee cakes?","How long did it take to bake the cakes? ** Twice 1.5 hours is 2*1.5=<<2*1.5=3>>3 hours.
How long did it take, in hours, for Matthew to make his famous caramel-apple coffee cakes? ** Thus, on that day, it took Matthew 1+3+1=<<1+3+1=5>>5 hours to make the cakes.
#### 5","Matthew, le boulanger, arrive au travail tôt chaque matin pour faire ses célèbres gâteaux de café au caramel pour la journée.  Il faut généralement à Matthieu 1 heure pour assembler des ingrédients, 1,5 heure pour cuire les gâteaux, et 1 heure supplémentaire pour décorer chaque gâteau avec des paillettes à la cannelle.  Un jour, le four de Matthew n'a pas atteint la température correcte et il a fallu deux fois plus de temps pour que les gâteaux cuits comme ils le prennent habituellement.  Ce jour-là, combien de temps a-t-il pris, en quelques heures, pour que Matthew fasse ses célèbres gâteaux de café au caramel?"
"In 2021, Wayne is 37 years old.  His brother Peter is 3 years older than him and their sister Julia is 2 years older than Peter.  What year was Julia born in?","How old is Peter? ** Peter is 3 years older than Wayne who is 37 so Peter is 37+3 = <<37+3=40>>40 years old
How old is Julia? ** Julia is 2 years older than Peter who is 40 so Julia is 2+40 = <<2+40=42>>42 years old
What year was Julia born in? ** It's 2021 and Julia is 42 years old so she was born in 2021-42 = <<2021-42=1979>>1979
#### 1979","En 2021, Wayne a 37 ans.  Son frère Peter a 3 ans de plus que lui et leur sœur Julia a 2 ans de plus que Peter.  Dans quelle année Julia est-elle née?"
John decided to buy 10 pins for himself.  They are normally $20 each but they were on sale for 15% off.  How much did he spend on pins?,"How much did the sell reduce the price of each pin? ** The sell reduced the price of each pin by 20*.15=$<<20*.15=3>>3
How much did John pay for each pin? ** So he paid 20-3=$<<20-3=17>>17 per pin
How much did John spend on pins? ** So the total cost was 17*10=$<<17*10=170>>170
#### 170","John a décidé d'acheter 10 épingles pour lui-même.  Ils sont normalement 20 $ chacun, mais ils étaient en vente pour 15% de réduction.  Combien a-t-il dépensé pour les épingles?"
Apple and peach trees are planted in the orchard of the Grange Poser farm. The orchard has 30 apple trees that each give 150 kg of apples and 45 peach trees that each produce an average of 65 kg of fruit. What is the total mass of fruit harvested in this orchard?,"How many apples do the apple trees produce? ** Let’s first calculate what the apple trees produce: 30 trees * 150 kg/tree = <<30*150=4500>>4500 kg
How many peaches do the peach trees produce? ** Then let's calculate what the peaches produce: 45 trees * 65 kg/tree = <<45*65=2925>>2925 kg
What is the total mass of fruit harvested in this orchard? ** We add these two masses: 4500 kg + 2925 kg = <<4500+2925=7425>>7425 kg
#### 7425",Les pommes et les pêches sont plantées dans le verger de la ferme Grange Poser. Le verger a 30 pommiers qui donnent chacun 150 kg de pommes et 45 pêches qui produisent chacune une moyenne de 65 kg de fruits. Quelle est la masse totale de fruits récoltés dans ce verger?
Winston has 14 quarters. He then spends half a dollar on candy. How many cents does he have left?,"How many quarters does Winston have? ** Winston has 350 cents because 14 x 25 = <<14*25=350>>350
How much does Winston spend? ** He spends 50 cents because $1 / 2 = 50 cents
How many cents does Winston have left? ** He has 300 cents left at the end.
#### 300",Winston a 14 trimestres. Il dépense ensuite un demi-dollar en bonbons. Combien de cents lui reste-t-il?
"To get the printer to work, Jerry needs to add a black-and-white cartridge and three color cartridges. If each color cartridge costs $32 and each black-and-white cartridge costs $27, how much does he pay total?","How much do the color cartridges cost? ** First find the total cost of the color cartridges: $32/cartridge * 3 cartridges = $<<32*3=96>>96
How much do the color and black-and-white cartridges cost together? ** Then add the cost of the black-and-white cartridge to find the total cost: $96 + $27 = $<<96+27=123>>123
#### 123","Pour faire fonctionner l'imprimante, Jerry doit ajouter une cartouche en noir et blanc et trois cartouches de couleur. Si chaque cartouche couleur coûte 32 $ et que chaque cartouche en noir et blanc coûte 27 $, combien paie-t-il total?"
"A choir was singing a song that involved 30 singers. In the first verse, only half of them sang. In the second verse, a third of the remaining singers joined in. How many people joined in the final third verse that the whole choir sang together?","How many singers sang in the first verse? ** In the first verse, 30 / 2 = <<30/2=15>>15 singers sang.
How many singers joined in the second verse? ** In the second verse, 15 / 3 = <<15/3=5>>5 singers joined in.
How many singers joined in the final third verse that the whole choir sang together? ** In the final verse, 30 - 15 - 5 = <<30-15-5=10>>10 singers joined for the whole choir to sing together.
#### 10","Une chorale chantait une chanson qui impliquait 30 chanteurs. Dans le premier verset, seulement la moitié d'entre eux ont chanté. Dans le deuxième verset, un tiers des chanteurs restants se sont joints. Combien de personnes ont rejoint dans le dernier troisième verset que toute la chorale a chanté ensemble?"
"Kimberly went strawberry picking with her family over the weekend. She picked 8 times the amount of strawberries her brother picked and her parents picked 93 strawberries less than her. If her brother picked 3 baskets each containing 15 strawberries, how many strawberries would they each have if they divide the total number of strawberries equally amongst them?","How many strawberries did Kimberly's brother pick? ** Kimberly's brother picked 3 x 15 = <<3*15=45>>45 strawberries.
How many strawberries did Kimberly pick? ** Kimberly picked 8 x 45 = <<8*45=360>>360 strawberries.
How many strawberries did Kimberly's parents pick? ** Kimberly's parents picked 360 - 93 = <<360-93=267>>267 strawberries.
How many strawberries did Kimberly, her brother, and her parents pick? ** Altogether, they picked 45 + 360 + 267 = <<45+360+267=672>>672 strawberries.
How many strawberries will each of them have if they divide the total number of strawberries equally amongst them? ** Each of them will have 672/4 = <<672/4=168>>168 strawberries.
#### 168","Kimberly est allée à la fraise avec sa famille ce week-end. Elle a choisi 8 fois la quantité de fraises que son frère a choisies et ses parents ont choisi 93 fraises de moins qu'elle. Si son frère ramassait 3 paniers contenant chacun 15 fraises, combien de fraises auraient-ils chacune s'ils divisent le nombre total de fraises également parmi eux?"
"Santino has 2 papaya trees and 3 mango trees. If each papaya tree produces 10 papayas and each mango tree produces 20 mangos, how many fruits does Santino have in total?","How many papayas does Santino have? ** Santino has 2 * 10 = <<2*10=20>>20 papaya fruits
How many mangos does Santino have? ** Santino has 3 * 20 = <<3*20=60>>60 mango fruits
How many fruits does Santino have in total? ** In total, Santino has 20 + 60 = <<20+60=80>>80 fruits
#### 80","Santino a 2 papayes et 3 manguiers. Si chaque papaye produit 10 papayes et que chaque mangue produit 20 mangos, combien de fruits Santino a-t-il au total?"
"Jake amasses a fortune of 80 bitcoin.  He donates 20 bitcoins to charity.  He then gives half of all the bitcoins to his brother.  After that, he triples the number of bitcoins he has.  Then he donates another 10 coins.  How many coins does he have?","How many bitcoins did Jake have after the donation? ** He had 80-20=<<80-20=60>>60 after the donation
How many bitcoins did Jake give to his brother? ** He kept 60/2=<<60/2=30>>30 after giving half to his brother
How many coins does Jake have after tripling the number of bitcoins he has? ** So he has 30*3=<<30*3=90>>90 coins
How many coins does Jake have after the second donation? ** He then does 1 more donation and has 90-10=<<90-10=80>>80 coins left
#### 80","Jake amassait une fortune de 80 Bitcoin.  Il fait don de 20 bitcoins à des œuvres caritatives.  Il donne ensuite la moitié de tous les Bitcoins à son frère.  Après cela, il triple le nombre de bitcoins qu'il a.  Puis il donne 10 autres pièces.  Combien de pièces a-t-il?"
Mr. John jogs for 1 hour 30 minutes in the morning every day. How much time (in hours) will he have spent jogging after two weeks?,"How many minutes are in 1.5 hours? ** There are 60 minutes in an hour so 1 hour 30 minutes is equivalent to [1 + (30/60)] hours = <<1.5=1.5>>1.5 hours
How many hours does he spend jogging every week? ** There are 7 days in a week so he spends 1.5*7 = <<7*1.5=10.5>>10.5 hours jogging every week
How many hours will he have spent jogging after 2 weeks? ** After 2 weeks he will have spent 2*10.5 = <<2*10.5=21>>21 hours jogging.
#### 21",M. John fait du jogging pendant 1 heure 30 minutes le matin tous les jours. Combien de temps (en heures) aura-t-il passé du jogging après deux semaines?
Mark loves to see shows in theaters. He decided to visit the theater at least once a week. One performance lasts 3 hours. The price of the ticket depends on the time spent in the theater and stands at $5 for each hour. How much will Mark spend on visits to the theater in 6 weeks?,"How much does one performance cost? ** The price of one performance is 3 * $5 = $<<3*5=15>>15.
How much will Mark spend on visits to the theater in 6 weeks? ** Mark intends to go to the theater once a week, so in 9 weeks he will spend 6 * $15 = $<<6*15=90>>90.
#### 90",Mark aime voir des spectacles dans les salles. Il a décidé de visiter le théâtre au moins une fois par semaine. Une performance dure 3 heures. Le prix du billet dépend du temps passé au théâtre et s'élève à 5 $ pour chaque heure. Dans quelle mesure Mark va-t-elle passer des visites au théâtre dans 6 semaines?
An unusual bicycle has 20 spokes on the front wheel and twice as many spokes on the back wheel. How many spokes does the bicycle have?,"How many spokes does the back wheel have? ** The back wheel has double the spokes the front wheel has, which means the back wheel has 20*2=<<20*2=40>>40 spokes.
How many spokes does the bicycle have? ** In total, the bicycle has 20+40=<<20+40=60>>60 spokes.
#### 60",Un vélo inhabituel a 20 rayons sur la roue avant et deux fois plus de rayons sur la roue arrière. Combien de rayons le vélo a-t-il?
"For a project, a builder purchased 7 boxes of bolts with each box containing 11 bolts.  He purchased 3 boxes of nuts with each box containing 15 nuts. He ended up finishing the project 6 days early and with 3 bolts and 6 nuts left over. How many bolts and nuts did he use for the project?","How many bolts did the builder purchase? ** The builder purchased 7 boxes * 11 bolts = <<7*11=77>>77 bolts.
How many bolts did the builder use? ** He used 77 bolts - 3 left over = <<77-3=74>>74 bolts for the project.
How many nuts did the builder purchase? ** The builder purchased 3 boxes * 15 nuts = <<3*15=45>>45 nuts.
How many nuts did the builder use? ** He used 45 nuts - 6 left over = <<45-6=39>>39 nuts for the project.
How many nuts and bolts did the builder use? ** Total for the project he used 74 bolts + 39 nuts = <<74+39=113>>113 nuts and bolts.
#### 113","Pour un projet, un constructeur a acheté 7 boîtes de boulons avec chaque boîte contenant 11 boulons.  Il a acheté 3 boîtes de noix avec chaque boîte contenant 15 noix. Il a fini par terminer le projet 6 jours plus tôt et avec 3 boulons et 6 écrous. Combien de boulons et d'écrous a-t-il utilisé pour le projet?"
"Two vampires have come to the sleepy village of Willowton, population 300. Every night, each vampire turns 5 more people into vampires. How many vampires are there after two nights?","How many people are turned into vampires after one night? ** First find the number of new vampires after one night: 5 people/vampire * 2 vampires = <<5*2=10>>10 people
How many vampires are there after one night? ** Add that to the starting number of vampires to find the total number of vampires after one night: 10 vampires + 2 vampires = <<10+2=12>>12 vampires
How many people are turned into vampires after two nights? ** Then find the number of new vampires on the second night: 5 people/vampire * 12 vampires = <<5*12=60>>60 people
How many vampires are there after two nights? ** Add that number to the starting number of vampires on the second night to find the total number of vampires after two nights: 60 vampires + 12 vampires = <<60+12=72>>72 vampires
#### 72","Deux vampires sont venus dans le village endormi de Willowton, 300 habitants. Chaque nuit, chaque vampire transforme 5 autres personnes en vampires. Combien de vampires y a-t-il après deux nuits?"
"Bobby needs to buy a new pair of fancy shoes.  He decides to go to a cobbler and get them handmade.  The cobbler charges $250 to make the mold.  He then charges $75 an hour for 8 hours to make the shoes.  The cobbler agrees to only charge 80% of the cost for work to make the shoes, since it is his first pair of shoes.  How much did Bobby pay?","How much does the cobbler charge for labor? ** The cost of labor is 75*8=$<<75*8=600>>600
How much does Bobby pay? ** So Bobby pays 600*.8=$<<600*.8=480>>480
How much does Bobby pay? ** So that means Bobby pays 480+250=$<<480+250=730>>730
#### 730","Bobby a besoin d'acheter une nouvelle paire de chaussures de fantaisie.  Il décide d'aller à un cordonnier et de les faire fabriquer à la main.  Le cordonnier facture 250 $ pour fabriquer le moule.  Il facture ensuite 75 $ de l'heure pendant 8 heures pour faire les chaussures.  Le cordonnier accepte de charger seulement 80% du coût du travail pour faire les chaussures, car il s'agit de sa première paire de chaussures.  Combien Bobby a-t-il payé?"
"Jack went to a supermarket with $100 and bought 4 bottles of water. Then his mother called him and asked him to buy twice as many bottles as he already bought. Each bottle cost $2. Finally, he also bought half a pound of cheese and 1 pound of cheese costs $10. How much money does Jack have remaining?","How many bottles of water did Jack's mother ask him to buy? ** Jack's mother asked him to buy 2 * 4 = <<2*4=8>>8 bottles of water.
How many bottles of water did Jack buy in total? ** Thus Jack bought 4 + 8 = <<4+8=12>>12 bottles of water in total.
How much did the bottles of water cost in total? ** Altogether, the bottles of water cost 12 * $2 = $<<12*2=24>>24.
How much did the cheese cost? ** The cheese cost 1/2 * $10 = $<<10*0.5=5>>5.
How much money did Jack spend? ** So Jack spent $24 + $5 = $<<24+5=29>>29 on water and cheese.
How much money does Jack have remaining? ** Since he started with $100, he now has $100 - $29 = $<<100-29=71>>71 left.
#### 71","Jack est allé dans un supermarché avec 100 $ et a acheté 4 bouteilles d'eau. Puis sa mère l'a appelé et lui a demandé d'acheter deux fois plus de bouteilles qu'il avait déjà acheté. Chaque bouteille coûte 2 $. Enfin, il a également acheté une demi-livre de fromage et 1 livre de fromage coûte 10 $. Combien d'argent Jack reste-t-il?"
"Kyle is 5 years older than Julian. Julian is 20 years younger than Frederick. Frederick is 2 times older than Tyson. If Tyson is 20, how old is Kyle?","How old is Frederick? ** Frederick is 20 * 2 = <<20*2=40>>40 years old
How old is Julian? ** Julian is 40 - 20 = <<40-20=20>>20 years old
How old is Kyle? ** Kyle is 20 + 5 = <<20+5=25>>25 years old
#### 25","Kyle a 5 ans de plus que Julian. Julian a 20 ans de moins que Frederick. Frederick a 2 fois plus de plus que Tyson. Si Tyson a 20 ans, quel âge a Kyle?"
"Teddy has 7 dogs and 8 cats. Ben has 9 more dogs than Teddy, and Dave has 13 more cats and 5 less dogs than Teddy. How many pets do all of them have combined?","How many pets does Teddy have in total? ** Teddy has 7+8 = <<7+8=15>>15 pets in total.
How many pets does Ben have in total? ** Ben has 9+7 = <<9+7=16>>16 dogs, which means he has 16 pets in total.
How many cats does Dave have? ** Dave has 13+8 = <<13+8=21>>21 cats.
How many dogs does Dave have? ** Dave has 7-5 = <<7-5=2>>2 dogs.
How many pets does Dave have in total? ** Dave has 21+2 = <<21+2=23>>23 pets in total.
How many pets do Teddy, Ben, and Dave have combined? ** Combined, they have 15+16+23 = <<15+16+23=54>>54 pets in total.
#### 54","Teddy a 7 chiens et 8 chats. Ben a 9 chiens de plus que Teddy, et Dave a 13 chats de plus et 5 chiens de moins que Teddy. Combien d'animaux de compagnie les ont tous combinés?"
Carrie wants to buy a new iPhone. The new iPhone costs $800. She can trade in her Samsung Galaxy for $240. She can make $80 per week babysitting. How many weeks does she have to work before she can purchase the iPhone?,"How much will the iPhone cost? ** The total cost of the iPhone will cost Carrie $800 - $240 = $<<800-240=560>>560.
How many weeks does she have to work before she can purchase the iPhone? ** It will take her $560 / $80 = <<560/80=7>>7 weeks to earn enough money.
#### 7",Carrie veut acheter un nouvel iPhone. Le nouvel iPhone coûte 800 $. Elle peut échanger sa galaxie Samsung pour 240 $. Elle peut gagner 80 $ par semaine. Combien de semaines doit-elle travailler avant de pouvoir acheter l'iPhone?
"Javier is an Olympic javelin thrower.  In the last Olympics, he threw the javelin three times.  The first throw, he threw the javelin twice as far as he threw the javelin on his second throw, but only half as far as he threw it the third throw.  If the sum of all three throws was 1050 meters, then how far, in meters, did he throw the javelin on his first throw?","Define a variable ** Let x be the distance he threw the javelin on the first throw.
Write an equation ** Thus, the sum of his three throws is x+0.5x+2x=1050 meters.
Simplify ** Thus, 3.5x=1050.
Divide by 3.5 ** And we find the distance he threw the javelin on the first throw is x=<<300=300>>300 meters.
#### 300","Javier est un lanceur de javelot olympique.  Lors des derniers Jeux olympiques, il a lancé le javelot trois fois.  Le premier lancer, il a jeté le javelot deux fois aussi loin qu'il a jeté le javelot sur son deuxième lancer, mais seulement la moitié pour la lancement du troisième lancer.  Si la somme des trois lancers était de 1050 mètres, alors jusqu'où, en mètres, a-t-il lancé le javelot lors de son premier lancer?"
"Lavinia’s daughter is 10 years younger than Katie’s daughter. Lavinia’s son is 2 times the age of Katie’s daughter. If Katie’s daughter is 12 years old, how many years older is Lavinia’s son than Lavinia’s daughter?","How old is Lavinia’s daughter? ** Lavinia’s daughter is 12 - 10 = <<12-10=2>>2 years old
How old is Lavinia’s son? ** Lavinia’s son is 12 * 2 = <<12*2=24>>24 years old
How many years older is Lavinia’s son than Lavinia’s daughter? ** Lavinia’s son is 24 - 2 = <<24-2=22>>22 years older than Lavinia’s daughter.
#### 22","La fille de Lavinia a 10 ans de moins que la fille de Katie. Le fils de Lavinia a 2 fois l'âge de la fille de Katie. Si la fille de Katie a 12 ans, combien d'années de plus est le fils de Lavinia que la fille de Lavinia?"
